Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name,
HA,MN160755,No,4,1752,H1N1,04/04/2019,IRD:Human,USA,Montana,18-19,A/Montana/30/2019,
HA,MN061219,Yes,4,1768,H1N1,02/26/2019,IRD:Human,Russia,-N/A-,18-19,A/Vladivostok/15/2019,
HA,MN003522,Yes,4,1752,H1N1,02/18/2019,IRD:Human,USA,Alaska,18-19,A/Alaska/18/2019,
HA,MN004178,Yes,4,1752,H1N1,03/01/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/19/2019,
HA,MK999778,Yes,4,1752,H1N1,03/14/2019,IRD:Human,USA,North Dakota,18-19,A/North Dakota/19/2019,
HA,MK999427,No,4,1752,H1N1,03/10/2019,IRD:Human,USA,Texas,18-19,A/Texas/114/2019,
HA,MN004570,Yes,4,1752,H1N1,03/11/2019,IRD:Human,USA,Utah,18-19,A/Utah/28/2019,
HA,MN003611,Yes,4,1752,H1N1,04/02/2019,IRD:Human,USA,Colorado,18-19,A/Colorado/29/2019,
HA,MN004498,Yes,4,1752,H1N1,02/20/2019,IRD:Human,USA,Tennessee,18-19,A/Tennessee/15/2019,
HA,MN003834,Yes,4,1752,H1N1,03/10/2019,IRD:Human,USA,Idaho,18-19,A/Idaho/18/2019,
HA,MN083578,Yes,4,1752,H1N1,04/03/2019,IRD:Human,USA,Illinois,18-19,A/Illinois/26/2019,
HA,MN169856,Yes,4,1701,H1N1,03/20/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/9105/2019,
HA,MN083594,Yes,4,1753,H1N1,04/09/2019,IRD:Human,USA,Indiana,18-19,A/Indiana/29/2019,
HA,MN061131,Yes,4,1766,H1N1,03/07/2019,IRD:Human,Russia,-N/A-,18-19,A/Grozny/99/2019,
HA,MN078715,Yes,4,1701,H1N1,03/07/2019,IRD:Human,USA,Texas,18-19,A/Texas/9650/2019,
HA,MN004276,Yes,4,1752,H1N1,03/07/2019,IRD:Human,USA,New York,18-19,A/New York/27/2019,
HA,MN004226,Yes,4,1752,H1N1,02/01/2019,IRD:Human,USA,New York,18-19,A/New York/14/2019,
HA,MK960916,Yes,4,1701,H1N1,03/25/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/9416/2019,
HA,MN169456,Yes,4,1701,H1N1,03/11/2019,IRD:Human,USA,Florida,18-19,A/Florida/9039/2019,
HA,MN004138,Yes,4,1752,H1N1,02/25/2019,IRD:Human,USA,New Hampshire,18-19,A/New Hampshire/16/2019,
HA,MN003642,Yes,4,1752,H1N1,02/23/2019,IRD:Human,USA,Connecticut,18-19,A/Connecticut/19/2019,
HA,MN081146,Yes,4,1701,H1N1,04/10/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9667/2019,
HA,MH333271,No,4,1722,H1N1,05/11/2017,IRD:Human,India,-N/A-,-N/A-,A/India/Jai-8/2017,
HA,MN083778,Yes,4,1752,H1N1,03/23/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/26/2019,
HA,MN003897,Yes,4,1752,H1N1,03/18/2019,IRD:Human,USA,Iowa,18-19,A/Iowa/22/2019,
HA,MN169336,Yes,4,1701,H1N1,03/14/2019,IRD:Human,USA,Arizona,18-19,A/Arizona/9017/2019,
HA,MK226522,No,4,1739,H1N1,03/06/2017,IRD:Human,India,-N/A-,-N/A-,A/Chittur/INDHCH16/2017,
HA,MN061091,Yes,4,1730,H1N1,02/28/2019,IRD:Human,Russia,-N/A-,18-19,A/Birobidzhan/65/2019,
HA,MN061179,Yes,4,1739,H1N1,02/25/2019,IRD:Human,Russia,-N/A-,18-19,A/Orenburg/12/2019,
HA,MN061187,Yes,4,1766,H1N1,01/29/2019,IRD:Human,Russia,-N/A-,18-19,A/Tomsk/9/2019,
HA,MK960652,Yes,4,1701,H1N1,03/27/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/9379/2019,
HA,MK960120,No,4,1701,H1N1,03/04/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9349/2019,
HA,MN083722,Yes,4,1752,H1N1,04/13/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/27/2019,
HA,MN169600,Yes,4,1701,H1N1,02/07/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/9064/2019,
HA,MN004653,Yes,4,1752,H1N1,03/04/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/21/2019,
HA,MN853455,No,4,1701,H1N1,01/2018,IRD:Human,China,-N/A-,-N/A-,A/Beijing/137/2018,
HA,MN853426,No,4,1701,H1N1,01/2019,IRD:Human,China,-N/A-,-N/A-,A/Beijing/20/2019,
HA,MN853451,No,4,1701,H1N1,12/2017,IRD:Human,China,-N/A-,-N/A-,A/Beijing/105/2017,
HA,MN083474,Yes,4,1752,H1N1,04/01/2019,IRD:Human,USA,District of Columbia,18-19,A/District Of Columbia/21/2019,
HA,MN318874,Yes,4,1752,H1N1,06/06/2019,IRD:Human,USA,Florida,-N/A-,A/Florida/75/2019,
HA,MK635627,No,4,1701,H1N1,12/17/2018,IRD:Human,USA,Texas,18-19,A/Texas/7782/2018,
HA,MK635634,No,4,1701,H1N1,12/18/2018,IRD:Human,USA,Washington,18-19,A/Washington/7796/2018,
HA,MN422987,Yes,4,1752,H1N1,07/14/2019,IRD:Human,USA,Florida,-N/A-,A/Florida/82/2019,
HA,MN423003,Yes,4,1743,H1N1,06/28/2019,IRD:Human,USA,Hawaii,-N/A-,A/Hawaii/52/2019,
HA,MN552947,Yes,4,1754,H1N1,08/18/2019,IRD:Human,USA,Pennsylvania,-N/A-,A/Pennsylvania/1015/2019,
HA,MN538861,No,4,1701,H1N1,03/02/2018,IRD:Human,Canada,-N/A-,17-18,A/Quebec/177/2018,
HA,MN538789,No,4,1701,H1N1,12/05/2017,IRD:Human,Canada,-N/A-,17-18,A/British Columbia/307/2017,
HA,MN538837,No,4,1701,H1N1,02/02/2018,IRD:Human,Canada,-N/A-,17-18,A/Quebec/079/2018,
HA,MN552798,Yes,4,1752,H1N1,05/10/2019,IRD:Human,USA,Florida,18-19,A/Florida/66/2019,
HA,MN250986,Yes,4,1777,H1N1,10/29/2011,IRD:Human,Uganda,-N/A-,-N/A-,A/MUWRP-Uganda/349/2011,
HA,MN318802,No,4,1752,H1N1,06/12/2019,IRD:Human,USA,Michigan,-N/A-,A/Michigan/386/2019,
HA,MN853445,No,4,1701,H1N1,02/2018,IRD:Human,China,-N/A-,-N/A-,A/Beijing/72/2018,
HA,MN853443,No,4,1701,H1N1,02/2018,IRD:Human,China,-N/A-,-N/A-,A/Beijing/68/2018,
HA,MN853423,No,4,1701,H1N1,01/2019,IRD:Human,China,-N/A-,-N/A-,A/Beijing/16/2019,
HA,MN853425,No,4,1701,H1N1,01/2019,IRD:Human,China,-N/A-,-N/A-,A/Beijing/19/2019,
HA,MN853427,No,4,1701,H1N1,01/2019,IRD:Human,China,-N/A-,-N/A-,A/Beijing/22/2019,
HA,MN853432,No,4,1701,H1N1,12/2018,IRD:Human,China,-N/A-,-N/A-,A/Beijing/48/2018,
HA,MN853434,No,4,1701,H1N1,12/2018,IRD:Human,China,-N/A-,-N/A-,A/Beijing/51/2018,
HA,MN853438,No,4,1701,H1N1,12/2018,IRD:Human,China,-N/A-,-N/A-,A/Beijing/58/2018,
HA,MN229919,Yes,4,1752,H1N1,04/21/2019,IRD:Human,USA,Georgia,18-19,A/Georgia/31/2019,
HA,MN250971,Yes,4,1777,H1N1,11/28/2011,IRD:Human,Uganda,-N/A-,-N/A-,A/MUWRP-Uganda/350/2011,
HA,MN538769,No,4,1701,H1N1,01/02/2018,IRD:Human,Canada,-N/A-,17-18,A/British Columbia/001/2018,
HA,MN538771,No,4,1701,H1N1,02/14/2018,IRD:Human,Canada,-N/A-,17-18,A/British Columbia/063/2018,
HA,MN538773,No,4,1701,H1N1,02/21/2018,IRD:Human,Canada,-N/A-,17-18,A/British Columbia/065/2018,
HA,MN538822,No,4,1701,H1N1,02/23/2018,IRD:Human,Canada,-N/A-,17-18,A/Alberta/047/2018,
HA,MN423062,Yes,4,1752,H1N1,01/17/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/46/2019,
HA,MN423038,Yes,4,1752,H1N1,02/20/2019,IRD:Human,USA,Massachusetts,18-19,A/Massachusetts/33/2019,
HA,MN229935,Yes,4,1752,H1N1,05/19/2019,IRD:Human,USA,Hawaii,18-19,A/Hawaii/39/2019,
HA,MN538862,No,4,1701,H1N1,01/31/2018,IRD:Human,Canada,-N/A-,17-18,A/Ontario/075/2018,
HA,MN423043,Yes,4,1752,H1N1,07/03/2019,IRD:Human,USA,Michigan,-N/A-,A/Michigan/389/2019,
HA,MN229943,Yes,4,1753,H1N1,05/22/2019,IRD:Human,USA,Hawaii,18-19,A/Hawaii/40/2019,
HA,MN229991,Yes,4,1752,H1N1,04/17/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/30/2019,
HA,MK635580,No,4,1701,H1N1,12/20/2018,IRD:Human,USA,Colorado,18-19,A/Colorado/7679/2018,
HA,MN230093,Yes,4,1752,H1N1,05/01/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/36/2019,
HA,MN250979,Yes,4,1777,H1N1,09/01/2011,IRD:Human,Uganda,-N/A-,-N/A-,A/MUWRP-Uganda/346/2011,
HA,MN371753,Yes,4,1752,H1N1,06/17/2019,IRD:Human,USA,Florida,-N/A-,A/Florida/76/2019,
HA,MN422948,Yes,4,1752,H1N1,01/02/2019,IRD:Human,USA,West Virginia,18-19,A/West Virginia/02/2019,
HA,MN245951,Yes,4,1701,H1N1,05/15/2019,IRD:Human,USA,Nebraska,18-19,A/Nebraska/9822/2019,
HA,MK635591,No,4,1701,H1N1,12/28/2018,IRD:Human,USA,Florida,18-19,A/Florida/7697/2018,
HA,MN250899,Yes,4,1779,H1N1,04/21/2013,IRD:Human,Uganda,-N/A-,-N/A-,A/MUWRP-Uganda/373/2013,
HA,MN318906,Yes,4,1752,H1N1,06/07/2019,IRD:Human,USA,Michigan,-N/A-,A/Michigan/385/2019,
HA,MN552923,Yes,4,1752,H1N1,07/31/2019,IRD:Human,USA,Ohio,-N/A-,A/Ohio/27/2019,
HA,MN251005,Yes,4,1777,H1N1,01/25/2011,IRD:Human,Uganda,-N/A-,-N/A-,A/MUWRP-Uganda/344/2011,
HA,MN230071,Yes,4,1752,H1N1,05/12/2019,IRD:Human,USA,Texas,18-19,A/Texas/345/2019,
HA,MN245903,Yes,4,1701,H1N1,05/29/2019,IRD:Human,USA,Colorado,18-19,A/Colorado/9816/2019,
HA,MN538806,No,4,1701,H1N1,03/11/2018,IRD:Human,Canada,-N/A-,17-18,A/Quebec/195/2018,
HA,MN538810,No,4,1701,H1N1,01/11/2018,IRD:Human,Canada,-N/A-,17-18,A/Quebec/024/2018,
HA,MN826617,No,4,1701,H1N1,09/18/2018,IRD:Human,South Korea,-N/A-,-N/A-,A/Gwangju/1457/2018,
HA,MN819656,Yes,4,1753,H1N1,10/09/2019,IRD:Human,USA,Florida,19-20,A/Florida/111/2019,
HA,MN819787,Yes,4,1752,H1N1,10/26/2019,IRD:Human,USA,Utah,19-20,A/Utah/50/2019,
HA,MN948347,Yes,4,1752,H1N1,11/20/2019,IRD:Human,USA,Texas,19-20,A/Texas/397/2019,
HA,MN552755,Yes,4,1752,H1N1,08/02/2019,IRD:Human,USA,California,-N/A-,A/California/163/2019,
HA,MN552867,Yes,4,1753,H1N1,07/19/2019,IRD:Human,USA,Michigan,-N/A-,A/Michigan/432/2019,
HA,MN947925,Yes,4,1752,H1N1,09/15/2019,IRD:Human,USA,Massachusetts,-N/A-,A/Massachusetts/36/2019,
HA,MN947996,Yes,4,1752,H1N1,10/29/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/32/2019,
HA,MN947937,Yes,4,1752,H1N1,09/15/2019,IRD:Human,USA,Massachusetts,-N/A-,A/Massachusetts/37/2019,
HA,MN948358,Yes,4,1752,H1N1,10/12/2019,IRD:Human,USA,Utah,19-20,A/Utah/47/2019,
HA,MN976124,Yes,4,1752,H1N1,11/10/2019,IRD:Human,USA,Delaware,19-20,A/Delaware/50/2019,
HA,MN382310,Yes,4,1777,H1N1,02/13/2014,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/G2-22.1/2014,
HA,MN382322,Yes,4,1777,H1N1,02/13/2014,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/G2-20.1/2014,
HA,MG279490,Yes,4,1701,H1N1,01/29/2014,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/00391/2014,
HA,MG279499,No,4,1701,H1N1,01/04/2016,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/00043/2016,
HA,MN881282,Yes,4,1752,H1N1,10/27/2019,IRD:Human,USA,California,19-20,A/California/187/2019,
HA,MN594974,Yes,4,1733,H1N1,01/2019,IRD:Human,China,-N/A-,-N/A-,A/Wuhan/505/2019,
HA,MN594982,Yes,4,1726,H1N1,02/2018,IRD:Human,China,-N/A-,-N/A-,A/Wuhan/763/2018,
HA,MG279488,Yes,4,1701,H1N1,01/15/2014,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/00201/2014,
HA,MT015418,Yes,4,1752,H1N1,12/05/2019,IRD:Human,Russia,-N/A-,19-20,A/Moscow/227/2019,
HA,MT015434,Yes,4,1752,H1N1,12/17/2019,IRD:Human,Russia,-N/A-,19-20,A/Moscow/232/2019,
HA,MN596857,Yes,4,1752,H1N1,09/30/2018,IRD:Human,USA,Maine,-N/A-,A/Maine/38/2018,
HA,MN948171,Yes,4,1752,H1N1,11/04/2019,IRD:Human,USA,Colorado,19-20,A/Colorado/40/2019,
HA,MK080184,No,4,1701,H1N1,03/06/2015,IRD:Human,India,-N/A-,-N/A-,A/Delhi/RGCB_D27/2015,
HA,MT034769,Yes,4,1752,H1N1,11/29/2019,IRD:Human,USA,Delaware,19-20,A/Delaware/53/2019,
HA,MN948115,Yes,4,1752,H1N1,11/09/2019,IRD:Human,USA,California,19-20,A/California/196/2019,
HA,MN873820,Yes,4,1701,H1N1,03/01/2019,IRD:Human,USA,California,18-19,A/California/NHRC_OID_BRD81310N/2019,
HA,MT035480,Yes,4,1752,H1N1,12/06/2019,IRD:Human,USA,Oregon,19-20,A/Oregon/29/2019,
HA,MT035097,Yes,4,1752,H1N1,11/25/2019,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/44/2019,
HA,MT034719,Yes,4,1752,H1N1,12/06/2019,IRD:Human,USA,California,19-20,A/California/225/2019,
HA,MT034999,Yes,4,1752,H1N1,11/29/2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/34/2019,
HA,MT056011,Yes,4,1752,H1N1,10/08/2019,IRD:Human,USA,Iowa,19-20,A/Iowa/49/2019,
HA,MT056019,Yes,4,1752,H1N1,10/12/2019,IRD:Human,USA,Utah,19-20,A/Utah/46/2019,
HA,MT058543,Yes,4,1752,H1N1,12/16/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/39/2019,
HA,MT167761,Yes,4,1752,H1N1,12/16/2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/36/2019,
HA,MT167361,Yes,4,1751,H1N1,01/09/2020,IRD:Human,USA,California,19-20,A/California/08/2020,
HA,MT167369,Yes,4,1752,H1N1,01/12/2020,IRD:Human,USA,California,19-20,A/California/09/2020,
HA,MT167873,Yes,4,1752,H1N1,12/08/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/462/2019,
HA,MT168256,Yes,4,1752,H1N1,12/21/2019,IRD:Human,USA,Oregon,19-20,A/Oregon/30/2019,
HA,MT167928,Yes,4,1752,H1N1,01/06/2020,IRD:Human,USA,Mississippi,19-20,A/Mississippi/01/2020,
HA,MN977023,Yes,4,1752,H1N1,11/28/2019,IRD:Human,USA,Utah,19-20,A/Utah/57/2019,
HA,MN976735,Yes,4,1752,H1N1,11/01/2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/18/2019,
HA,MN976582,Yes,4,1752,H1N1,11/19/2019,IRD:Human,USA,Kansas,19-20,A/Kansas/28/2019,
HA,MT057855,No,4,1721,H1N1,12/30/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/48/2019,
HA,MN508860,No,4,1701,H1N1,2017,IRD:Human,India,-N/A-,-N/A-,A/India/5733/2017,
HA,MN508858,No,4,1701,H1N1,2017,IRD:Human,India,-N/A-,-N/A-,A/India/625/2017,
HA,MT244156,Yes,4,1751,H1N1,01/12/2020,IRD:Human,USA,California,19-20,A/California/12/2020,
HA,MT244663,Yes,4,1752,H1N1,01/21/2020,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/04/2020,
HA,MT244751,Yes,4,1752,H1N1,01/17/2020,IRD:Human,USA,Nebraska,19-20,A/Nebraska/03/2020,
HA,MT244541,Yes,4,1752,H1N1,01/28/2020,IRD:Human,USA,Iowa,19-20,A/Iowa/10/2020,
HA,MT244855,Yes,4,1752,H1N1,01/19/2020,IRD:Human,USA,New Jersey,19-20,A/New Jersey/05/2020,
HA,MT244983,Yes,4,1752,H1N1,01/07/2020,IRD:Human,USA,Oregon,19-20,A/Oregon/03/2020,
HA,MN055337,Yes,4,1778,H1N1,2016,IRD:Human,Chile,-N/A-,-N/A-,A/Santiago/p013d1/2016,
HA,MN948371,Yes,4,1752,H1N1,10/16/2019,IRD:Human,USA,West Virginia,19-20,A/West Virginia/39/2019,
HA,MT244767,Yes,4,1752,H1N1,01/03/2020,IRD:Human,USA,Nevada,19-20,A/Nevada/03/2020,
HA,MN948037,Yes,4,1752,H1N1,10/29/2019,IRD:Human,USA,Virginia,19-20,A/Virginia/38/2019,
HA,MT168168,Yes,4,1752,H1N1,01/13/2020,IRD:Human,USA,North Dakota,19-20,A/North Dakota/02/2020,
HA,MN976824,Yes,4,1752,H1N1,11/12/2019,IRD:Human,USA,New York,19-20,A/New York/52/2019,
HA,MT035279,Yes,4,1752,H1N1,11/22/2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/21/2019,
HA,MT058449,Yes,4,1752,H1N1,12/14/2019,IRD:Human,USA,Montana,19-20,A/Montana/64/2019,
HA,MT034559,No,4,1752,H1N1,12/09/2019,IRD:Human,USA,Kansas,19-20,A/Kansas/30/2019,
HA,MN976275,Yes,4,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/211/2019,
HA,MT034714,Yes,4,1752,H1N1,11/27/2019,IRD:Human,USA,California,19-20,A/California/224/2019,
HA,MT245096,Yes,4,1752,H1N1,02/03/2020,IRD:Human,USA,South Dakota,19-20,A/South Dakota/06/2020,
HA,MT058514,Yes,4,1752,H1N1,11/20/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/34/2019,
HA,MN948139,Yes,4,1754,H1N1,11/03/2019,IRD:Human,USA,California,19-20,A/California/201/2019,
HA,MT035241,Yes,4,1752,H1N1,12/10/2019,IRD:Human,USA,Missouri,19-20,A/Missouri/28/2019,
HA,MT058637,Yes,4,1752,H1N1,12/29/2019,IRD:Human,USA,North Dakota,19-20,A/North Dakota/38/2019,
HA,MN976346,Yes,4,1752,H1N1,11/28/2019,IRD:Human,USA,Colorado,19-20,A/Colorado/45/2019,
HA,MN976832,Yes,4,1752,H1N1,11/14/2019,IRD:Human,USA,New York,19-20,A/New York/53/2019,
HA,MT105525,Yes,4,1752,H1N1,05/03/2019,IRD:Human,USA,Iowa,18-19,A/Iowa/33/2019,
HA,MT167569,Yes,4,1752,H1N1,10/08/2019,IRD:Human,USA,Georgia,19-20,A/Georgia/38/2019,
HA,MN976997,Yes,4,1752,H1N1,10/12/2019,IRD:Human,USA,Utah,19-20,A/Utah/46/2019,
HA,MT058087,Yes,4,1752,H1N1,12/29/2019,IRD:Human,USA,Colorado,19-20,A/Colorado/53/2019,
HA,MT035033,Yes,4,1753,H1N1,11/20/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/57/2019,
HA,MT058255,Yes,4,1752,H1N1,12/17/2019,IRD:Human,USA,Georgia,19-20,A/Georgia/34/2019,
HA,MT245230,Yes,4,1752,H1N1,01/09/2020,IRD:Human,USA,Washington,19-20,A/Washington/11/2020,
HA,MT105847,Yes,4,1752,H1N1,12/01/2019,IRD:Human,USA,Virginia,19-20,A/Virginia/46/2019,
HA,MT058223,Yes,4,1752,H1N1,12/01/2019,IRD:Human,USA,Florida,19-20,A/Florida/137/2019,
HA,MT058231,Yes,4,1752,H1N1,12/02/2019,IRD:Human,USA,Florida,19-20,A/Florida/138/2019,
HA,MT168531,Yes,4,1750,H1N1,12/25/2019,IRD:Human,USA,Washington,19-20,A/Washington/670/2019,
HA,MT106035,Yes,4,1752,H1N1,12/21/2019,IRD:Human,USA,West Virginia,19-20,A/West Virginia/43/2019,
HA,MT055993,Yes,4,1752,H1N1,09/19/2019,IRD:Human,USA,Hawaii,-N/A-,A/Hawaii/66/2019,
HA,MK080173,No,4,1701,H1N1,06/16/2010,IRD:Human,India,-N/A-,-N/A-,A/Kerala/RGCB_C990/2010,
HA,MK080175,No,4,1701,H1N1,06/16/2010,IRD:Human,India,-N/A-,-N/A-,A/Kerala/RGCB_C998/2010,
HA,MT244895,Yes,4,1752,H1N1,01/10/2020,IRD:Human,USA,New York,19-20,A/New York/08/2020,
HA,MN976979,Yes,4,1752,H1N1,11/03/2019,IRD:Human,USA,Texas,19-20,A/Texas/401/2019,
HA,MK080177,No,4,1701,H1N1,01/27/2015,IRD:Human,India,-N/A-,-N/A-,A/Kerala/RGCB_589/2015,
HA,MT035551,Yes,4,1752,H1N1,11/20/2019,IRD:Human,USA,Tennessee,19-20,A/Tennessee/78/2019,
HA,MT331131,Yes,4,1752,H1N1,02/20/2020,IRD:Human,USA,Mississippi,19-20,A/Mississippi/13/2020,
HA,MT331280,Yes,4,1752,H1N1,02/18/2020,IRD:Human,USA,New York,19-20,A/New York/27/2020,
HA,MT330567,Yes,4,1752,H1N1,02/25/2020,IRD:Human,USA,Alabama,19-20,A/Alabama/08/2020,
HA,MT330713,Yes,4,1752,H1N1,02/06/2020,IRD:Human,USA,California,19-20,A/California/36/2020,
HA,MT331064,Yes,4,1752,H1N1,02/04/2020,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/08/2020,
HA,MT330791,Yes,4,1752,H1N1,02/18/2020,IRD:Human,USA,Connecticut,19-20,A/Connecticut/11/2020,
HA,MT331493,Yes,4,1752,H1N1,01/30/2020,IRD:Human,USA,Washington,19-20,A/Washington/16/2020,
HA,MT244798,Yes,4,1752,H1N1,01/28/2020,IRD:Human,USA,Nevada,19-20,A/Nevada/08/2020,
HA,MH329174,Yes,4,1701,H1N1,01/17/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90048/2011,
HA,MH329176,Yes,4,1701,H1N1,02/08/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90208/2011,
HA,MH329128,Yes,4,1701,H1N1,04/04/2016,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/01481/2016,
HA,MT244127,Yes,4,1752,H1N1,01/17/2020,IRD:Human,USA,Arkansas,19-20,A/Arkansas/07/2020,
HA,MT244815,Yes,4,1752,H1N1,01/08/2020,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/01/2020,
HA,MT303696,Yes,4,1752,H1N1,02/10/2020,IRD:Human,USA,Ohio,19-20,A/Ohio/08/2020,
HA,MH329155,Yes,4,1701,H1N1,10/26/2015,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/03467/2015,
HA,MH329160,Yes,4,1701,H1N1,12/01/2015,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/03938/2015,
HA,MH329169,Yes,4,1701,H1N1,04/30/2016,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/50374/2016,
HA,MT465989,Yes,4,1752,H1N1,12/19/2019,IRD:Human,USA,Wisconsin,19-20,A/Wisconsin/588/2019,
HA,MH329140,Yes,4,1701,H1N1,07/09/2013,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/01864/2013,
HA,MH329067,Yes,4,1701,H1N1,01/10/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/00080/2011,
HA,MH329071,Yes,4,1701,H1N1,01/17/2013,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/00160/2013,
HA,MH329145,Yes,4,1701,H1N1,10/21/2013,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/02642/2013,
HA,MT303166,No,4,1752,H1N1,02/04/2020,IRD:Human,USA,Pennsylvania,19-20,A/Pennsylvania/08/2020,
HA,MT331101,Yes,4,1752,H1N1,02/01/2020,IRD:Human,USA,Michigan,19-20,A/Michigan/19/2020,
HA,MT303368,Yes,4,1752,H1N1,01/19/2020,IRD:Human,USA,Illinois,19-20,A/Illinois/04/2020,
HA,MT303296,Yes,4,1752,H1N1,01/22/2020,IRD:Human,USA,California,19-20,A/California/22/2020,
HA,MT303304,Yes,4,1752,H1N1,01/28/2020,IRD:Human,USA,California,19-20,A/California/23/2020,
HA,MT303776,Yes,4,1752,H1N1,02/03/2020,IRD:Human,USA,Utah,19-20,A/Utah/09/2020,
HA,MT331328,Yes,4,1752,H1N1,02/13/2020,IRD:Human,USA,Oregon,19-20,A/Oregon/09/2020,
HA,MT331392,Yes,4,1752,H1N1,02/20/2020,IRD:Human,USA,Tennessee,19-20,A/Tennessee/25/2020,
HA,MT330808,Yes,4,1752,H1N1,01/20/2020,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/06/2020,
HA,MT330975,Yes,4,1752,H1N1,02/14/2020,IRD:Human,USA,Iowa,19-20,A/Iowa/19/2020,
HA,MT331144,Yes,4,1752,H1N1,01/30/2020,IRD:Human,USA,Missouri,19-20,A/Missouri/05/2020,
HA,MT423013,No,4,1701,H1N1,01/2018,IRD:Human,USA,Unknown,17-18,A/USA/P10_HA/2018,
HA,MT245047,Yes,4,1752,H1N1,01/08/2020,IRD:Human,USA,Rhode Island,19-20,A/Rhode Island/05/2020,
HA,MN508838,No,4,1701,H1N1,2018,IRD:Human,India,-N/A-,-N/A-,A/India/7044/2018,
HA,MN508841,No,4,1701,H1N1,2018,IRD:Human,India,-N/A-,-N/A-,A/India/7251/2018,
HA,MN508843,No,4,1701,H1N1,2018,IRD:Human,India,-N/A-,-N/A-,A/India/7347/2018,
HA,MN508849,No,4,1701,H1N1,2017,IRD:Human,India,-N/A-,-N/A-,A/India/5943/2017,
HA,MN508851,No,4,1701,H1N1,2017,IRD:Human,India,-N/A-,-N/A-,A/India/5933/2017,
HA,MT245293,Yes,4,1752,H1N1,01/16/2020,IRD:Human,USA,Wyoming,19-20,A/Wyoming/01/2020,
HA,MT244959,Yes,4,1752,H1N1,01/19/2020,IRD:Human,USA,Ohio,19-20,A/Ohio/04/2020,
HA,MT330592,Yes,4,1752,H1N1,02/03/2020,IRD:Human,USA,Alaska,19-20,A/Alaska/03/2020,
HA,MT330600,Yes,4,1752,H1N1,02/17/2020,IRD:Human,USA,Arizona,19-20,A/Arizona/05/2020,
HA,MT330538,No,4,1752,H1N1,02/18/2020,IRD:Human,USA,Delaware,19-20,A/Delaware/14/2020,
HA,MT466344,Yes,4,1752,H1N1,03/12/2020,IRD:Human,USA,Oregon,19-20,A/Oregon/14/2020,
HA,MN508852,No,4,1701,H1N1,2017,IRD:Human,India,-N/A-,-N/A-,A/India/6247/2017,
HA,MN508854,No,4,1701,H1N1,2017,IRD:Human,India,-N/A-,-N/A-,A/India/728/2017,
HA,MT244219,Yes,4,1752,H1N1,01/02/2020,IRD:Human,USA,Colorado,19-20,A/Colorado/02/2020,
