accession,length,date,name,
MK773101,1752,2019/02/03,A/Illinois/08/2019,
MK676558,1752,2019/02/03,A/Maine/06/2019,
MK839278,1701,2019/02/04,A/Colorado/8418/2019,
MK772993,1752,2019/02/04,A/California/48/2019,
MK773397,1752,2019/02/04,A/Texas/42/2019,
MK927164,1701,2019/02/04,A/Belgium/8878/2019,
MK927221,1701,2019/02/04,A/Italy/8954/2019,
MK899410,1752,2019/02/04,A/Virginia/NHRC-OID_FDX140169/2019,
MK773229,1752,2019/02/04,A/Missouri/08/2019,
MK839274,1701,2019/02/04,A/Arkansas/8413/2019,
MK773315,1752,2019/02/04,A/Pennsylvania/526/2019,
MK839587,1701,2019/02/05,A/Colorado/8419/2019,
MK839891,1701,2019/02/05,A/Mississippi/8468/2019,
MK772806,1752,2019/02/05,A/Arkansas/12/2019,
MK773109,1752,2019/02/05,A/Illinois/10/2019,
MK912269,1701,2019/02/05,A/Belgium/8726/2019,
MK855965,1752,2019/02/05,A/Michigan/35/2019,
MK868687,1701,2019/02/05,A/Arkansas/8575/2019,
MK868699,1701,2019/02/05,A/Illinois/8599/2019,
MK927181,1701,2019/02/05,A/Germany/8905/2019,
MK927183,1701,2019/02/05,A/Germany/8907/2019,
MK927204,1701,2019/02/05,A/Italy/8933/2019,
MK840339,1701,2019/02/05,A/Virginia/8551/2019,
MK868696,1701,2019/02/05,A/Georgia/8595/2019,
MK912726,1701,2019/02/06,A/Italy/8764/2019,
MK927189,1701,2019/02/06,A/Germany/8913/2019,
MK927205,1701,2019/02/06,A/Italy/8934/2019,
MN423030,1753,2019/02/06,A/Massachusetts/32/2019,
MK773119,1752,2019/02/06,A/Indiana/09/2019,
MK868703,1701,2019/02/06,A/Nevada/8617/2019,
MK869427,1701,2019/02/06,A/Oklahoma/8647/2019,
MK772827,1752,2019/02/06,A/Ohio/04/2019,
MN003701,1752,2019/02/06,A/District Of Columbia/11/2019,
MK868697,1701,2019/02/07,A/Georgia/8596/2019,
MK868708,1701,2019/02/07,A/New York/8625/2019,
MK868721,1701,2019/02/07,A/South Carolina/8661/2019,
MN003986,1752,2019/02/07,A/Maryland/12/2019,
MK773021,1752,2019/02/07,A/Colorado/11/2019,
MK927206,1701,2019/02/07,A/Italy/8935/2019,
MN003511,1753,2019/02/07,A/Georgia/08/2019,
MN169600,1701,2019/02/07,A/Italy/9064/2019,
MK855547,1752,2019/02/08,A/Oklahoma/10/2019,
MK773037,1752,2019/02/09,A/Connecticut/12/2019,
MK773453,1753,2019/02/09,A/Vermont/07/2019,
MN160963,1753,2019/02/09,A/Iowa/12/2019,
MK855973,1752,2019/02/09,A/Michigan/37/2019,
MK913190,1701,2019/02/09,A/Spain/8833/2019,
MK773261,1752,2019/02/10,A/New Mexico/11/2019,
MK855590,1752,2019/02/10,A/Massachusetts/11/2019,
MK898962,1752,2019/02/11,A/Arizona/NHRC-OID_FDX110132/2019,
MK913230,1701,2019/02/11,A/Texas/8838/2019,
MK856141,1752,2019/02/11,A/Oklahoma/12/2019,
MK773373,1752,2019/02/11,A/South Dakota/12/2019,
MK773269,1752,2019/02/11,A/New Mexico/12/2019,
MK928122,1701,2019/02/11,A/Virginia/9013/2019,
MK773077,1752,2019/02/12,A/Florida/18/2019,
MK855949,1752,2019/02/12,A/Kentucky/12/2019,
MK927229,1701,2019/02/12,A/New Mexico/8971/2019,
MK773029,1752,2019/02/13,A/Colorado/14/2019,
MK856285,1752,2019/02/13,A/Washington/34/2019,
MN003762,1752,2019/02/13,A/Georgia/11/2019,
MK856277,1752,2019/02/13,A/Washington/129/2019,
MK856173,1752,2019/02/14,A/Oregon/09/2019,
MN003954,1752,2019/02/14,A/Maine/11/2019,
MT102467,1701,2019/02/14,A/Homo sapien/China/LS309/2019,
MK773437,1752,2019/02/14,A/Utah/15/2019,
MK912670,1701,2019/02/14,A/Germany/8755/2019,
MK905331,1752,2019/02/15,A/South Carolina/NHRC-OID_JX42405/2019,
MK999554,1752,2019/02/16,A/Idaho/13/2019,
MK773301,1752,2019/02/17,A/North Dakota/11/2019,
MK856133,1752,2019/02/17,A/Ohio/09/2019,
MN004378,1752,2019/02/17,A/Pennsylvania/568/2019,
MK999586,1752,2019/02/17,A/Illinois/15/2019,
MK855837,1752,2019/02/18,A/Florida/22/2019,
MK855797,1752,2019/02/18,A/Colorado/16/2019,
MN004641,1752,2019/02/18,A/Virginia/16/2019,
MN003522,1752,2019/02/18,A/Alaska/18/2019,
MK856181,1752,2019/02/18,A/South Dakota/13/2019,
MN003413,1752,2019/02/18,A/Virginia/17/2019,
MK856085,1752,2019/02/19,A/New Mexico/13/2019,
MK856013,1752,2019/02/19,A/Missouri/11/2019,
MK856269,1752,2019/02/19,A/Virginia/15/2019,
MK856093,1752,2019/02/19,A/New Mexico/14/2019,
MK899378,1752,2019/02/20,A/Virginia/NHRC-OID_FDX130170/2019,
MK856021,1752,2019/02/20,A/Missouri/13/2019,
MK999562,1753,2019/02/20,A/Idaho/15/2019,
MN003496,1752,2019/02/20,A/New Hampshire/14/2019,
MN004498,1752,2019/02/20,A/Tennessee/15/2019,
MN423038,1752,2019/02/20,A/Massachusetts/33/2019,
MK855639,1752,2019/02/21,A/Arkansas/17/2019,
MN004034,1752,2019/02/21,A/Massachusetts/15/2019,
MN004289,1752,2019/02/21,A/North Carolina/16/2019,
MN169137,1701,2019/02/21,A/Germany/9057/2019,
MK855805,1752,2019/02/21,A/Colorado/18/2019,
MK960142,1701,2019/02/22,A/Washington/9444/2019,
MN003634,1752,2019/02/22,A/Connecticut/16/2019,
MK960144,1701,2019/02/23,A/Washington/9446/2019,
MN003502,1752,2019/02/23,A/West Virginia/20/2019,
MN004554,1752,2019/02/23,A/Utah/24/2019,
MN004234,1752,2019/02/23,A/New York/17/2019,
MN003642,1752,2019/02/23,A/Connecticut/19/2019,
MN004586,1752,2019/02/24,A/Vermont/10/2019,
MN003530,1752,2019/02/24,A/Alaska/20/2019,
MK856069,1752,2019/02/24,A/Nevada/16/2019,
MN004242,1752,2019/02/24,A/New York/19/2019,
MN003773,1752,2019/02/25,A/Georgia/13/2019,
MN004138,1752,2019/02/25,A/New Hampshire/16/2019,
MN061179,1739,2019/02/25,A/Orenburg/12/2019,
MK855917,1752,2019/02/26,A/Iowa/15/2019,
MK856053,1752,2019/02/26,A/Montana/20/2019,
MK905313,1752,2019/02/26,A/California/NHRC-OID_FDX90375/2019,
MN169544,1701,2019/02/26,A/Germany/9054/2019,
MN061219,1768,2019/02/26,A/Vladivostok/15/2019,
MK855614,1752,2019/02/27,A/Arizona/17/2019,
MK960121,1701,2019/02/27,A/Germany/9350/2019,
MN003425,1752,2019/02/28,A/Tennessee/55/2019,
MN003782,1752,2019/02/28,A/Georgia/14/2019,
MK855757,1752,2019/02/28,A/California/75/2019,
MN004394,1752,2019/02/28,A/Pennsylvania/636/2019,
MN061091,1730,2019/02/28,A/Birobidzhan/65/2019,
MK856253,1752,2019/03/01,A/Utah/19/2019,
MN004178,1752,2019/03/01,A/New Jersey/19/2019,
MN873820,1701,2019/03/01,A/California/NHRC_OID_BRD81310N/2019,
MK855998,1752,2019/03/02,A/Minnesota/14/2019,
MN004042,1752,2019/03/02,A/Massachusetts/17/2019,
MK855781,1752,2019/03/03,A/California/84/2019,
MK999594,1752,2019/03/03,A/Illinois/17/2019,
MN004330,1752,2019/03/03,A/Ohio/12/2019,
MK855655,1752,2019/03/04,A/Arkansas/20/2019,
MK999754,1752,2019/03/04,A/New Mexico/17/2019,
MK999408,1752,2019/03/04,A/Kansas/18/2019,
MK855620,1752,2019/03/04,A/Arizona/19/2019,
MK855645,1752,2019/03/04,A/Arkansas/19/2019,
MN004050,1752,2019/03/04,A/Massachusetts/18/2019,
MK960120,1701,2019/03/04,A/Germany/9349/2019,
MN004653,1752,2019/03/04,A/Virginia/21/2019,
MK999546,1752,2019/03/04,A/Hawaii/18/2019,
MK999490,1752,2019/03/05,A/California/90/2019,
MK999794,1752,2019/03/05,A/Oregon/13/2019,
MN004190,1752,2019/03/06,A/New Jersey/21/2019,
MN003717,1752,2019/03/06,A/District Of Columbia/17/2019,
MK960123,1701,2019/03/07,A/Germany/9352/2019,
MK913246,1701,2019/03/07,A/Utah/8840/2019,
MK912275,1701,2019/03/07,A/Japan/8770/2019,
MN169140,1701,2019/03/07,A/Maryland/9071/2019,
MN061131,1766,2019/03/07,A/Grozny/99/2019,
MN078715,1701,2019/03/07,A/Texas/9650/2019,
MN004276,1752,2019/03/07,A/New York/27/2019,
MN061099,1747,2019/03/07,A/Birobidzhan/97/2019,
MK912982,1701,2019/03/08,A/Ohio/8802/2019,
MK912287,1701,2019/03/09,A/Washington/8851/2019,
MK912910,1701,2019/03/09,A/New York/8792/2019,
MN003756,1752,2019/03/09,A/Florida/32/2019,
MN004283,1752,2019/03/09,A/New York/28/2019,
MN003666,1752,2019/03/09,A/Delaware/19/2019,
MN169150,1701,2019/03/09,A/Texas/9128/2019,
MK855605,1752,2019/03/10,A/Alabama/17/2019,
MK999427,1752,2019/03/10,A/Texas/114/2019,
MN003834,1752,2019/03/10,A/Idaho/18/2019,
MK999690,1752,2019/03/11,A/Mississippi/18/2019,
MK912870,1701,2019/03/11,A/New Jersey/8785/2019,
MK912281,1701,2019/03/11,A/New York/8794/2019,
MK999714,1752,2019/03/11,A/Missouri/18/2019,
MN004570,1752,2019/03/11,A/Utah/28/2019,
MN169456,1701,2019/03/11,A/Florida/9039/2019,
MN003978,1752,2019/03/12,A/Maine/17/2019,
MN003433,1752,2019/03/12,A/New Hampshire/19/2019,
MK999810,1752,2019/03/12,A/South Dakota/18/2019,
MN423070,1752,2019/03/12,A/Minnesota/47/2019,
MK913286,1701,2019/03/13,A/Virginia/8846/2019,
MN061203,1770,2019/03/14,A/Veliky Novgorod/106/2019,
MK999650,1752,2019/03/14,A/Louisiana/22/2019,
MN169128,1701,2019/03/14,A/California/9022/2019,
MK999778,1752,2019/03/14,A/North Dakota/19/2019,
MN169336,1701,2019/03/14,A/Arizona/9017/2019,
MN154297,1701,2019/03/15,A/Washington/9751/2019,
MN003657,1752,2019/03/15,A/Connecticut/24/2019,
MK999874,1752,2019/03/15,A/Wyoming/18/2019,
MN004367,1752,2019/03/16,A/Oregon/18/2019,
MK999786,1752,2019/03/17,A/Oklahoma/17/2019,
MK999434,1752,2019/03/17,A/Louisiana/25/2019,
MN083690,1752,2019/03/18,A/Michigan/275/2019,
MN081037,1701,2019/03/18,A/Texas/9716/2019,
MN003689,1752,2019/03/18,A/Delaware/24/2019,
MN003897,1752,2019/03/18,A/Iowa/22/2019,
MN004658,1752,2019/03/19,A/Washington/164/2019,
MN003458,1752,2019/03/19,A/Kansas/20/2019,
MN003402,1752,2019/03/19,A/Iowa/24/2019,
MN169856,1701,2019/03/20,A/Ohio/9105/2019,
MN004210,1752,2019/03/20,A/New Mexico/22/2019,
MN003538,1752,2019/03/21,A/Arizona/20/2019,
MN004683,1752,2019/03/21,A/Washington/173/2019,
MN004674,1752,2019/03/21,A/Washington/172/2019,
MT102475,1701,2019/03/21,A/Homo sapien/China/LS317/2019,
MN003802,1752,2019/03/22,A/Hawaii/21/2019,
MN083710,1752,2019/03/22,A/Michigan/277/2019,
MN004066,1752,2019/03/23,A/Massachusetts/22/2019,
MN004072,1752,2019/03/23,A/Minnesota/21/2019,
MN083778,1752,2019/03/23,A/New Jersey/26/2019,
MN003882,1752,2019/03/23,A/Indiana/22/2019,
MN083538,1752,2019/03/24,A/Georgia/23/2019,
MN083954,1752,2019/03/24,A/West Virginia/26/2019,
MN083914,1752,2019/03/25,A/Vermont/19/2019,
MN083355,1752,2019/03/25,A/Florida/37/2019,
MN073994,1701,2019/03/25,A/Germany/9487/2019,
MK960916,1701,2019/03/25,A/Ohio/9416/2019,
MN003935,1752,2019/03/26,A/Louisiana/28/2019,
MN083866,1752,2019/03/26,A/Rhode Island/20/2019,
MK960932,1701,2019/03/27,A/South Carolina/9420/2019,
MN074338,1701,2019/03/27,A/Germany/9488/2019,
MN083524,1752,2019/03/27,A/Florida/46/2019,
MN003945,1752,2019/03/27,A/Louisiana/29/2019,
MK960652,1701,2019/03/27,A/New Jersey/9379/2019,
MN004083,1752,2019/03/28,A/Minnesota/23/2019,
MN083982,1752,2019/03/28,A/Wisconsin/391/2019,
MN083858,1752,2019/03/29,A/Pennsylvania/864/2019,
MN083418,1752,2019/03/31,A/Connecticut/29/2019,
MN074954,1701,2019/04/01,A/Utah/9582/2019,
MN083474,1752,2019/04/01,A/District Of Columbia/21/2019,
MN074013,1701,2019/04/01,A/Washington/9595/2019,
MN074218,1701,2019/04/02,A/Florida/9469/2019,
MN083490,1752,2019/04/02,A/District Of Columbia/24/2019,
MN083974,1752,2019/04/02,A/West Virginia/29/2019,
MN003611,1752,2019/04/02,A/Colorado/29/2019,
MN003617,1752,2019/04/02,A/Colorado/30/2019,
MK960708,1701,2019/04/03,A/New Jersey/9387/2019,
MN003554,1752,2019/04/03,A/Arkansas/25/2019,
MN003894,1752,2019/04/03,A/Indiana/25/2019,
MN074186,1701,2019/04/03,A/Colorado/9465/2019,
MN083578,1752,2019/04/03,A/Illinois/26/2019,
MN074370,1701,2019/04/04,A/Germany/9497/2019,
MN083786,1752,2019/04/04,A/New Jersey/27/2019,
MN160800,1752,2019/04/04,A/California/132/2019,
MN160808,1752,2019/04/04,A/California/133/2019,
MN160755,1752,2019/04/04,A/Montana/30/2019,
MN083842,1752,2019/04/05,A/Oregon/20/2019,
MN004325,1752,2019/04/05,A/North Dakota/24/2019,
MN160816,1752,2019/04/06,A/California/134/2019,
MN003827,1752,2019/04/07,A/Hawaii/26/2019,
MN073990,1701,2019/04/08,A/California/9462/2019,
MN074006,1701,2019/04/08,A/Ohio/9559/2019,
MN083658,1752,2019/04/08,A/Louisiana/30/2019,
MN083594,1753,2019/04/09,A/Indiana/29/2019,
MN078447,1701,2019/04/10,A/New York/9634/2019,
MN083738,1752,2019/04/10,A/Minnesota/30/2019,
MN081146,1701,2019/04/10,A/Germany/9667/2019,
MN083458,1752,2019/04/11,A/Delaware/32/2019,
MN160864,1751,2019/04/12,A/District Of Columbia/28/2019,
MN160726,1752,2019/04/12,A/Virginia/32/2019,
MN084002,1753,2019/04/13,A/Wisconsin/397/2019,
MN230015,1752,2019/04/13,A/New York/37/2019,
MN160733,1752,2019/04/13,A/North Carolina/23/2019,
MN083722,1752,2019/04/13,A/Minnesota/27/2019,
MN083794,1752,2019/04/14,A/New Mexico/28/2019,
MN084010,1752,2019/04/14,A/Wisconsin/399/2019,
MN081418,1701,2019/04/16,A/South Korea/9705/2019,
MN078635,1701,2019/04/16,A/North Carolina/9638/2019,
MN083882,1752,2019/04/16,A/South Dakota/27/2019,
MN161088,1752,2019/04/16,A/New York/40/2019,
MN229991,1752,2019/04/17,A/New Jersey/30/2019,
MN229839,1752,2019/04/18,A/Connecticut/33/2019,
MN083908,1752,2019/04/18,A/Utah/33/2019,
MN081402,1701,2019/04/19,A/Ohio/9702/2019,
MN160848,1752,2019/04/21,A/Delaware/35/2019,
MN229919,1752,2019/04/21,A/Georgia/31/2019,
MN161024,1752,2019/04/22,A/Minnesota/32/2019,
MN230032,1752,2019/04/22,A/Rhode Island/25/2019,
MN161128,1752,2019/04/23,A/Wisconsin/401/2019,
MN161112,1751,2019/04/23,A/Virginia/34/2019,
MN160984,1752,2019/04/24,A/Kentucky/28/2019,
MN154171,1701,2019/04/24,A/Nevada/9743/2019,
MN229950,1752,2019/04/24,A/Massachusetts/30/2019,
MN161048,1752,2019/04/25,A/Montana/36/2019,
MN161096,1752,2019/04/28,A/New York/43/2019,
MN160896,1752,2019/04/29,A/Florida/61/2019,
MN160920,1752,2019/04/29,A/Hawaii/33/2019,
MN160713,1752,2019/04/29,A/Florida/57/2019,
MN229871,1752,2019/04/30,A/Florida/63/2019,
MN230093,1752,2019/05/01,A/Virginia/36/2019,
MN422966,1752,2019/05/02,A/Arizona/24/2019,
MT105525,1752,2019/05/03,A/Iowa/33/2019,
MN422974,1752,2019/05/05,A/Arizona/25/2019,
MN552798,1752,2019/05/10,A/Florida/66/2019,
MN230071,1752,2019/05/12,A/Texas/345/2019,
MN245951,1701,2019/05/15,A/Nebraska/9822/2019,
MN229895,1752,2019/05/16,A/Florida/70/2019,
MN229983,1752,2019/05/17,A/Nevada/29/2019,
MN422998,1752,2019/05/19,A/Hawaii/39/2019,
MN229935,1752,2019/05/19,A/Hawaii/39/2019,
MN229943,1753,2019/05/22,A/Hawaii/40/2019,
MN229775,1752,2019/05/28,A/California/144/2019,
MN245903,1701,2019/05/29,A/Colorado/9816/2019,
MN318890,1752,2019/06/04,A/Hawaii/45/2019,
MN318874,1752,2019/06/06,A/Florida/75/2019,
MN318906,1752,2019/06/07,A/Michigan/385/2019,
MN318802,1752,2019/06/12,A/Michigan/386/2019,
MN371753,1752,2019/06/17,A/Florida/76/2019,
MN423083,1752,2019/06/21,A/New Hampshire/30/2019,
MN423003,1743,2019/06/28,A/Hawaii/52/2019,
MN422979,1752,2019/06/30,A/Florida/81/2019,
MN423043,1752,2019/07/03,A/Michigan/389/2019,
MN423110,1752,2019/07/07,A/Ohio/25/2019,
MN423011,1752,2019/07/07,A/Hawaii/54/2019,
MN638246,1752,2019/07/11,A/Arizona/32/2019,
MN423075,1752,2019/07/11,A/Montana/37/2019,
MN422987,1752,2019/07/14,A/Florida/82/2019,
MN507260,1752,2019/07/17,A/Delaware/43/2019,
MN507244,1752,2019/07/18,A/Alaska/34/2019,
MN552867,1753,2019/07/19,A/Michigan/432/2019,
MN507268,1752,2019/07/21,A/District Of Columbia/38/2019,
MN552971,1752,2019/07/27,A/Tennessee/77/2019,
MN552987,1752,2019/07/28,A/Texas/360/2019,
MN552995,1752,2019/07/31,A/Utah/38/2019,
MN552923,1752,2019/07/31,A/Ohio/27/2019,
MN552755,1752,2019/08/02,A/California/163/2019,
MN552676,1752,2019/08/12,A/California/164/2019,
MN552947,1754,2019/08/18,A/Pennsylvania/1015/2019,
MN947889,1752,2019/08/26,A/Florida/96/2019,
MN947838,1752,2019/08/28,A/Alaska/41/2019,
MN656016,1701,2019/08/30,A/Japan/9852/2019,
MN638259,1752,2019/09/03,A/District Of Columbia/40/2019,
MN638278,1752,2019/09/04,A/Iowa/41/2019,
MN947925,1752,2019/09/15,A/Massachusetts/36/2019,
MN947937,1752,2019/09/15,A/Massachusetts/37/2019,
MT055993,1752,2019/09/19,A/Hawaii/66/2019,
MN819601,1752,2019/09/21,A/Arizona/42/2019,
MN656028,1701,2019/09/23,A/Japan/9853/2019,
MN819641,1752,2019/10/01,A/California/180/2019,
MN819625,1752,2019/10/07,A/California/175/2019,
MN976558,1752,2019/10/08,A/Iowa/49/2019,
MT056011,1752,2019/10/08,A/Iowa/49/2019,
MT167569,1752,2019/10/08,A/Georgia/38/2019,
MN819656,1753,2019/10/09,A/Florida/111/2019,
MN819691,1752,2019/10/10,A/Hawaii/71/2019,
MN819713,1752,2019/10/10,A/Louisiana/44/2019,
MN948358,1752,2019/10/12,A/Utah/47/2019,
MT056019,1752,2019/10/12,A/Utah/46/2019,
MN976997,1752,2019/10/12,A/Utah/46/2019,
MN819651,1752,2019/10/13,A/District Of Columbia/42/2019,
MN819585,1752,2019/10/14,A/Alaska/50/2019,
MN819728,1753,2019/10/15,A/Montana/51/2019,
MN819697,1752,2019/10/15,A/Iowa/51/2019,
MN948379,1752,2019/10/16,A/West Virginia/40/2019,
MN948371,1752,2019/10/16,A/West Virginia/39/2019,
MN819745,1752,2019/10/18,A/Nevada/31/2019,
MN881266,1753,2019/10/20,A/California/184/2019,
MN947987,1753,2019/10/20,A/Florida/117/2019,
MN819802,1752,2019/10/21,A/Washington/656/2019,
MN881298,1752,2019/10/22,A/Hawaii/73/2019,
MN881258,1752,2019/10/23,A/Arizona/46/2019,
MN819787,1752,2019/10/26,A/Utah/50/2019,
MN881282,1752,2019/10/27,A/California/187/2019,
MN881362,1752,2019/10/28,A/Nebraska/16/2019,
MN947996,1752,2019/10/29,A/New Hampshire/32/2019,
MN948037,1752,2019/10/29,A/Virginia/38/2019,
MN881274,1752,2019/10/30,A/California/185/2019,
MN948315,1752,2019/11/01,A/Oklahoma/24/2019,
MN976735,1752,2019/11/01,A/Nebraska/18/2019,
MT167066,1752,2019/11/03,A/Georgia/43/2019,
MN948139,1754,2019/11/03,A/California/201/2019,
MN976979,1752,2019/11/03,A/Texas/401/2019,
MN948147,1752,2019/11/04,A/California/202/2019,
MN948171,1752,2019/11/04,A/Colorado/40/2019,
MN976451,1752,2019/11/05,A/Hawaii/76/2019,
MN948001,1752,2019/11/07,A/Maryland/37/2019,
MN948107,1752,2019/11/07,A/California/195/2019,
MN948115,1752,2019/11/09,A/California/196/2019,
MT034777,1752,2019/11/10,A/District Of Columbia/48/2019,
MN976124,1752,2019/11/10,A/Delaware/50/2019,
MN948259,1752,2019/11/11,A/Maryland/39/2019,
MN948123,1752,2019/11/11,A/California/197/2019,
MN976824,1752,2019/11/12,A/New York/52/2019,
MN976832,1752,2019/11/14,A/New York/53/2019,
MN976225,1752,2019/11/15,A/California/208/2019,
MN948163,1752,2019/11/17,A/California/206/2019,
MN976928,1752,2019/11/17,A/Pennsylvania/1027/2019,
MT058319,1752,2019/11/19,A/Louisiana/59/2019,
MN976582,1752,2019/11/19,A/Kansas/28/2019,
MN976275,1752,2019/11/19,A/California/211/2019,
MN976808,1752,2019/11/20,A/New Hampshire/34/2019,
MN948347,1752,2019/11/20,A/Texas/397/2019,
MT058514,1752,2019/11/20,A/New Hampshire/34/2019,
MT035033,1753,2019/11/20,A/Louisiana/57/2019,
MT035551,1752,2019/11/20,A/Tennessee/78/2019,
MT035279,1752,2019/11/22,A/Nebraska/21/2019,
MT035378,1752,2019/11/22,A/New Hampshire/36/2019,
MN976530,1752,2019/11/24,A/Indiana/40/2019,
MT035097,1752,2019/11/25,A/Massachusetts/44/2019,
MN976146,1752,2019/11/26,A/South Dakota/33/2019,
MN976912,1752,2019/11/26,A/Oklahoma/26/2019,
MT035583,1752,2019/11/26,A/Texas/403/2019,
MT034714,1752,2019/11/27,A/California/224/2019,
MN976322,1752,2019/11/28,A/California/215/2019,
MN976888,1752,2019/11/28,A/Ohio/33/2019,
MT034665,1752,2019/11/28,A/California/215/2019,
MN977023,1752,2019/11/28,A/Utah/57/2019,
MN976346,1752,2019/11/28,A/Colorado/45/2019,
MT034769,1752,2019/11/29,A/Delaware/53/2019,
MT034999,1752,2019/11/29,A/Kentucky/34/2019,
MT034873,1752,2019/11/30,A/Indiana/41/2019,
MN976944,1752,2019/12/01,A/South Dakota/34/2019,
MT035313,1752,2019/12/01,A/Nebraska/23/2019,
MT105847,1752,2019/12/01,A/Virginia/46/2019,
MT058223,1752,2019/12/01,A/Florida/137/2019,
MT015490,1752,2019/12/02,A/Yaroslavl/234/2019,
MT035209,1752,2019/12/02,A/Mississippi/34/2019,
MT034633,1752,2019/12/02,A/Arizona/54/2019,
MT058231,1752,2019/12/02,A/Florida/138/2019,
MT034793,1752,2019/12/03,A/District Of Columbia/52/2019,
MT035728,1752,2019/12/04,A/Wyoming/25/2019,
MT034857,1754,2019/12/04,A/Hawaii/82/2019,
MT057971,1752,2019/12/04,A/California/227/2019,
MT034897,1752,2019/12/05,A/Indiana/43/2019,
MT015418,1752,2019/12/05,A/Moscow/227/2019,
MT058711,1752,2019/12/06,A/Texas/412/2019,
MT035480,1752,2019/12/06,A/Oregon/29/2019,
MT034719,1752,2019/12/06,A/California/225/2019,
MT167873,1752,2019/12/08,A/Michigan/462/2019,
MT034973,1752,2019/12/09,A/Kansas/29/2019,
MT034559,1752,2019/12/09,A/Kansas/30/2019,
MT034546,1752,2019/12/10,A/Virginia/45/2019,
MT035241,1752,2019/12/10,A/Missouri/28/2019,
MT034609,1752,2019/12/11,A/Alabama/26/2019,
MT167513,1752,2019/12/11,A/Delaware/55/2019,
MT167777,1753,2019/12/11,A/Louisiana/62/2019,
MT330353,1752,2019/12/11,A/Delaware/55/2019,
MT303339,1752,2019/12/11,A/Delaware/55/2019,
MT015498,1752,2019/12/12,A/Yaroslavl/235/2019,
MT034953,1752,2019/12/13,A/Iowa/69/2019,
MT035743,1752,2019/12/13,A/Wyoming/26/2019,
MT058449,1752,2019/12/14,A/Montana/64/2019,
MT035321,1752,2019/12/16,A/Nebraska/24/2019,
MT034552,1752,2019/12/16,A/Rhode Island/27/2019,
MT168144,1752,2019/12/16,A/North Carolina/34/2019,
MT058543,1752,2019/12/16,A/New Hampshire/39/2019,
MT167761,1752,2019/12/16,A/Kentucky/36/2019,
MT058423,1752,2019/12/17,A/Missouri/29/2019,
MT015434,1752,2019/12/17,A/Moscow/232/2019,
MT058255,1752,2019/12/17,A/Georgia/34/2019,
MT058039,1752,2019/12/18,A/California/233/2019,
MT058279,1752,2019/12/19,A/Idaho/48/2019,
MT058666,1752,2019/12/19,A/Pennsylvania/1038/2019,
MT058463,1752,2019/12/19,A/Montana/67/2019,
MT058831,1752,2019/12/19,A/Wisconsin/588/2019,
MT057850,1752,2019/12/19,A/Maine/46/2019,
MT168384,1752,2019/12/19,A/Tennessee/81/2019,
MT168232,1752,2019/12/19,A/Oklahoma/29/2019,
MT303496,1752,2019/12/19,A/Michigan/479/2019,
MT465989,1752,2019/12/19,A/Wisconsin/588/2019,
MT015466,1752,2019/12/20,A/Moscow/239/2019,
MT058399,1752,2019/12/20,A/Mississippi/38/2019,
MT168256,1752,2019/12/21,A/Oregon/30/2019,
MT106035,1752,2019/12/21,A/West Virginia/43/2019,
MT058047,1752,2019/12/23,A/California/234/2019,
MT167425,1752,2019/12/24,A/California/240/2019,
MT167633,1752,2019/12/24,A/Illinois/43/2019,
MT168531,1750,2019/12/25,A/Washington/670/2019,
MT167641,1752,2019/12/26,A/Illinois/44/2019,
MT058623,1752,2019/12/27,A/North Dakota/37/2019,
MT058616,1752,2019/12/27,A/North Dakota/37/2019,
MT168192,1752,2019/12/27,A/Ohio/37/2019,
