accession,segment,length,date,name
MK623845,4,1752,12/14/2018,A/Washington/196/2018
MK631618,4,1752,1/3/2019,A/Texas/02/2019
MK502568,4,1701,3/6/2018,A/Germany/7403/2018
MK475334,4,1754,11/24/2018,A/Washington/191/2018
MK633289,4,1752,12/10/2018,A/California/NHRC-OID_BRD81166N/2018
MK623901,4,1752,12/29/2018,A/Wisconsin/517/2018
MK633057,4,1752,1/25/2019,A/California/NHRC-OID_BOX-ILI-0012/2019
MK577066,4,1701,1/5/2019,A/Texas/7906/2019
MK400751,4,1701,2/13/2018,A/Italy/7155/2018
MK399115,4,1752,11/18/2018,A/Pennsylvania/508/2018
MK502824,4,1701,2/9/2018,A/Ohio/7378/2018
MK633505,4,1752,11/1/2018,A/California/NHRC-OID_QV9566/2018
MK631401,4,1752,1/8/2019,A/New Mexico/02/2019
MK743458,4,1701,1/15/2019,A/Maryland/8004/2019
MK743282,4,1701,1/11/2019,A/Florida/7970/2019
MK715770,4,1752,1/8/2019,A/California/22/2019
MK840339,4,1701,2/5/2019,A/Virginia/8551/2019
MK773021,4,1752,2/7/2019,A/Colorado/11/2019
MK773061,4,1752,2/3/2019,A/District Of Columbia/06/2019
MK773373,4,1752,2/11/2019,A/South Dakota/12/2019
MK773029,4,1752,2/13/2019,A/Colorado/14/2019
MK773437,4,1752,2/14/2019,A/Utah/15/2019
MK773189,4,1752,1/7/2019,A/Michigan/29/2019
MK786375,4,1701,1/7/2019,A/South Korea/8363/2019
MH211334,4,1709,11/10/2017,A/India/1842538/2017
MH211337,4,1709,11/25/2017,A/India/1842544/2017
MK855620,4,1752,3/4/2019,A/Arizona/19/2019
MK855645,4,1752,3/4/2019,A/Arkansas/19/2019
MK743698,4,1701,1/17/2019,A/Ohio/8049/2019
MK743818,4,1701,1/16/2019,A/Texas/8067/2019
MK731757,4,1727,3/24/2012,A/New York/WC-LVD-12-038/2012
MK742949,4,1701,1/5/2019,A/Hawaii/7987/2019
MK742951,4,1701,1/4/2019,A/Hawaii/7996/2019
MK731765,4,1752,2/18/2012,A/New York/WC-LVD-12-039/2012
MK743642,4,1701,1/14/2019,A/New Mexico/8035/2019
MK731669,4,1755,3/28/2012,A/New York/WC-LVD-12-027/2012
MK927222,4,1701,1/30/2019,A/Italy/8956/2019
MK927229,4,1701,2/12/2019,A/New Mexico/8971/2019
MK692762,4,1752,8/1/2018,A/Kenya/60/2018
MK676325,4,1752,2/1/2019,A/Maine/05/2019
MK899034,4,1752,1/21/2019,A/California/NHRC-OID_BRD21777N/2019
MN004554,4,1752,2/23/2019,A/Utah/24/2019
MK786047,4,1701,1/31/2019,A/New York/8304/2019
MK773119,4,1752,2/6/2019,A/Indiana/09/2019
MH211347,4,1709,9/4/2017,A/India/1741036/2017
MH211391,4,1709,9/2/2017,A/India/1740834/2017
MH211339,4,1709,12/23/2017,A/India/1842574/2017
MN004683,4,1752,3/21/2019,A/Washington/173/2019
MK868703,4,1701,2/6/2019,A/Nevada/8617/2019
MK898596,4,1752,12/12/2018,A/California/NHRC-OID_FDX120099/2018
MK912670,4,1701,2/14/2019,A/Germany/8755/2019
MK869427,4,1701,2/6/2019,A/Oklahoma/8647/2019
MK839297,4,1701,12/29/2018,A/South Korea/8512/2018
MK899154,4,1752,1/28/2019,A/California/NHRC-OID_FDX22102/2019
MK856253,4,1752,3/1/2019,A/Utah/19/2019
MK715786,4,1753,1/10/2019,A/California/24/2019
MK716042,4,1752,1/27/2019,A/Nevada/11/2019
MK772827,4,1752,2/6/2019,A/Ohio/04/2019
MK763600,4,1701,1/23/2019,A/Georgia/8131/2019
MK733100,4,1752,11/12/2015,A/Nicaragua/30589_01_TR1/2015
MK785475,4,1701,12/17/2018,A/South Korea/8357/2018
MK676601,4,1752,1/12/2019,A/Nevada/06/2019
MK773149,4,1752,2/2/2019,A/Kansas/08/2019
MK773269,4,1752,2/11/2019,A/New Mexico/12/2019
MK762955,4,1701,1/16/2019,A/Arizona/8103/2019
MK733164,4,1761,12/16/2015,A/Nicaragua/8625_11/2015
MK763033,4,1701,1/21/2019,A/Washington/8237/2019
MK763034,4,1701,1/22/2019,A/Washington/8238/2019
MK899130,4,1752,2/1/2019,A/California/NHRC-OID_FDX12263/2019
MK731781,4,1727,4/20/2012,A/New York/WC-LVD-12-041/2012
MK731789,4,1727,3/20/2012,A/New York/WC-LVD-12-042/2012
MK898478,4,1752,3/6/2018,A/California/NHRC_QV4183/2018
MK763760,4,1701,1/25/2019,A/New York/8178/2019
MK855757,4,1752,2/28/2019,A/California/75/2019
MK856013,4,1752,2/19/2019,A/Missouri/11/2019
MK786007,4,1701,1/29/2019,A/New Jersey/8297/2019
MK773101,4,1752,2/3/2019,A/Illinois/08/2019
MK773248,4,1752,12/11/2018,A/Nevada/09/2018
MK763552,4,1701,1/28/2019,A/Delaware/8118/2019
MK763984,4,1701,1/29/2019,A/Washington/8245/2019
MK855973,4,1752,2/9/2019,A/Michigan/37/2019
MK912870,4,1701,3/11/2019,A/New Jersey/8785/2019
MK715842,4,1752,1/22/2019,A/California/32/2019
MK773229,4,1752,2/4/2019,A/Missouri/08/2019
MK772965,4,1752,2/1/2019,A/California/43/2019
MK786095,4,1701,2/1/2019,A/North Carolina/8310/2019
MK785490,4,1701,1/25/2019,A/Washington/8401/2019
MK762979,4,1701,1/29/2019,A/Kansas/8143/2019
MK762987,4,1701,1/28/2019,A/New Mexico/8160/2019
MK763010,4,1701,1/29/2019,A/Oklahoma/8198/2019
MK905313,4,1752,2/26/2019,A/California/NHRC-OID_FDX90375/2019
MK856269,4,1752,2/19/2019,A/Virginia/15/2019
MK676596,4,1752,1/16/2019,A/Mississippi/05/2019
MK716106,4,1752,1/28/2019,A/Oregon/04/2019
MK785887,4,1701,1/9/2019,A/Mississippi/8274/2019
MK742961,4,1701,1/4/2019,A/New Jersey/8022/2019
MK743482,4,1701,1/9/2019,A/Nebraska/8009/2019
MK763005,4,1701,1/26/2019,A/Ohio/8190/2019
MK763018,4,1701,1/26/2019,A/Texas/8216/2019
MK913286,4,1701,3/13/2019,A/Virginia/8846/2019
MK676540,4,1752,1/17/2019,A/Louisiana/05/2019
MK786159,4,1701,1/31/2019,A/Ohio/8321/2019
MK785458,4,1701,1/31/2019,A/Nevada/8295/2019
MK855805,4,1752,2/21/2019,A/Colorado/18/2019
MK927206,4,1701,2/7/2019,A/Italy/8935/2019
MH211234,4,1709,10/16/2017,A/India/1736012/2017
MK692759,4,1752,8/2/2018,A/Kenya/63/2018
MK731573,4,1727,3/2/2011,A/New York/WC-LVD-11-026/2011
MK839274,4,1701,2/4/2019,A/Arkansas/8413/2019
MK839281,4,1701,1/14/2019,A/Germany/8426/2019
MK839286,4,1701,1/29/2019,A/Japan/8456/2019
MK913190,4,1701,2/9/2019,A/Spain/8833/2019
MK928122,4,1701,2/11/2019,A/Virginia/9013/2019
MK852716,4,1752,1/16/2018,A/Illinois/08/2018
MK913246,4,1701,3/7/2019,A/Utah/8840/2019
MK856069,4,1752,2/24/2019,A/Nevada/16/2019
MK692767,4,1752,7/3/2018,A/Kenya/48/2018
MK676450,4,1752,1/17/2019,A/Florida/08/2019
MK716089,4,1752,1/29/2019,A/Oklahoma/08/2019
MK715754,4,1752,1/6/2019,A/California/20/2019
MH229459,4,1709,10/6/2017,A/India/1841328/2017
MK912281,4,1701,3/11/2019,A/New York/8794/2019
MK856285,4,1752,2/13/2019,A/Washington/34/2019
MK868692,4,1701,2/1/2019,A/Florida/8583/2019
MK868696,4,1701,2/5/2019,A/Georgia/8595/2019
MK716122,4,1752,1/30/2019,A/Texas/16/2019
MK716178,4,1753,1/31/2019,A/Wisconsin/28/2019
MK839915,4,1701,2/1/2019,A/Nebraska/8471/2019
MK912275,4,1701,3/7/2019,A/Japan/8770/2019
MH211231,4,1709,9/4/2017,A/India/1732480/2017
MK898620,4,1752,12/14/2018,A/California/NHRC-OID_FDX12214/2018
MK855597,4,1752,1/31/2019,A/Massachusetts/08/2019
MK731741,4,1721,3/23/2012,A/New York/WC-LVD-12-036/2012
MN003657,4,1752,3/15/2019,A/Connecticut/24/2019
MN003717,4,1752,3/6/2019,A/District Of Columbia/17/2019
MN003945,4,1752,3/27/2019,A/Louisiana/29/2019
MN003496,4,1752,2/20/2019,A/New Hampshire/14/2019
MN003827,4,1752,4/7/2019,A/Hawaii/26/2019
MN003402,4,1752,3/19/2019,A/Iowa/24/2019
MN003511,4,1753,2/7/2019,A/Georgia/08/2019
MN003701,4,1752,2/6/2019,A/District Of Columbia/11/2019
MN004325,4,1752,4/5/2019,A/North Dakota/24/2019
MN003689,4,1752,3/18/2019,A/Delaware/24/2019
MN004394,4,1752,2/28/2019,A/Pennsylvania/636/2019
MN074954,4,1701,4/1/2019,A/Utah/9582/2019
MN083858,4,1752,3/29/2019,A/Pennsylvania/864/2019
MN083866,4,1752,3/26/2019,A/Rhode Island/20/2019
MN083974,4,1752,4/2/2019,A/West Virginia/29/2019
MN084010,4,1752,4/14/2019,A/Wisconsin/399/2019
MK999586,4,1752,2/17/2019,A/Illinois/15/2019
MK999594,4,1752,3/3/2019,A/Illinois/17/2019
MK999714,4,1752,3/11/2019,A/Missouri/18/2019
MK999554,4,1752,2/16/2019,A/Idaho/13/2019
MN004234,4,1752,2/23/2019,A/New York/17/2019
MN004242,4,1752,2/24/2019,A/New York/19/2019
MN004674,4,1752,3/21/2019,A/Washington/172/2019
MK999874,4,1752,3/15/2019,A/Wyoming/18/2019
MN004050,4,1752,3/4/2019,A/Massachusetts/18/2019
MK999650,4,1752,3/14/2019,A/Louisiana/22/2019
MN073994,4,1701,3/25/2019,A/Germany/9487/2019
MN081402,4,1701,4/19/2019,A/Ohio/9702/2019
MN169128,4,1701,3/14/2019,A/California/9022/2019
MN169140,4,1701,3/7/2019,A/Maryland/9071/2019
MN169544,4,1701,2/26/2019,A/Germany/9054/2019
MN160733,4,1752,4/13/2019,A/North Carolina/23/2019
MN160755,4,1752,4/4/2019,A/Montana/30/2019
MN061219,4,1768,2/26/2019,A/Vladivostok/15/2019
MN003522,4,1752,2/18/2019,A/Alaska/18/2019
MN004178,4,1752,3/1/2019,A/New Jersey/19/2019
MK999778,4,1752,3/14/2019,A/North Dakota/19/2019
MK999427,4,1752,3/10/2019,A/Texas/114/2019
MN004570,4,1752,3/11/2019,A/Utah/28/2019
MN003611,4,1752,4/2/2019,A/Colorado/29/2019
MN004498,4,1752,2/20/2019,A/Tennessee/15/2019
MN003834,4,1752,3/10/2019,A/Idaho/18/2019
MN083578,4,1752,4/3/2019,A/Illinois/26/2019
MN169856,4,1701,3/20/2019,A/Ohio/9105/2019
MN083594,4,1753,4/9/2019,A/Indiana/29/2019
MN061131,4,1766,3/7/2019,A/Grozny/99/2019
MN078715,4,1701,3/7/2019,A/Texas/9650/2019
MN004276,4,1752,3/7/2019,A/New York/27/2019
MN004226,4,1752,2/1/2019,A/New York/14/2019
MK960916,4,1701,3/25/2019,A/Ohio/9416/2019
MN169456,4,1701,3/11/2019,A/Florida/9039/2019
MN004138,4,1752,2/25/2019,A/New Hampshire/16/2019
MN003642,4,1752,2/23/2019,A/Connecticut/19/2019
MN081146,4,1701,4/10/2019,A/Germany/9667/2019
MH333271,4,1722,5/11/2017,A/India/Jai-8/2017
MN083778,4,1752,3/23/2019,A/New Jersey/26/2019
MN003897,4,1752,3/18/2019,A/Iowa/22/2019
MN169336,4,1701,3/14/2019,A/Arizona/9017/2019
MK226522,4,1739,3/6/2017,A/Chittur/INDHCH16/2017
MN061091,4,1730,2/28/2019,A/Birobidzhan/65/2019
MN061179,4,1739,2/25/2019,A/Orenburg/12/2019
MN061187,4,1766,1/29/2019,A/Tomsk/9/2019
MK960652,4,1701,3/27/2019,A/New Jersey/9379/2019
MK960120,4,1701,3/4/2019,A/Germany/9349/2019
MN083722,4,1752,4/13/2019,A/Minnesota/27/2019
MN169600,4,1701,2/7/2019,A/Italy/9064/2019
MN004653,4,1752,3/4/2019,A/Virginia/21/2019
MN853455,4,1701,Jan-18,A/Beijing/137/2018
MN853426,4,1701,Jan-19,A/Beijing/20/2019
MN853451,4,1701,Dec-17,A/Beijing/105/2017
MN083474,4,1752,4/1/2019,A/District Of Columbia/21/2019
MN318874,4,1752,6/6/2019,A/Florida/75/2019
MK635627,4,1701,12/17/2018,A/Texas/7782/2018
MK635634,4,1701,12/18/2018,A/Washington/7796/2018
MN422987,4,1752,7/14/2019,A/Florida/82/2019
MN423003,4,1743,6/28/2019,A/Hawaii/52/2019
MN552947,4,1754,8/18/2019,A/Pennsylvania/1015/2019
MN538861,4,1701,3/2/2018,A/Quebec/177/2018
MN538789,4,1701,12/5/2017,A/British Columbia/307/2017
MN538837,4,1701,2/2/2018,A/Quebec/079/2018
MN552798,4,1752,5/10/2019,A/Florida/66/2019
MN250986,4,1777,10/29/2011,A/MUWRP-Uganda/349/2011
MN318802,4,1752,6/12/2019,A/Michigan/386/2019
MN853445,4,1701,Feb-18,A/Beijing/72/2018
MN853443,4,1701,Feb-18,A/Beijing/68/2018
MN853423,4,1701,Jan-19,A/Beijing/16/2019
MN853425,4,1701,Jan-19,A/Beijing/19/2019
MN853427,4,1701,Jan-19,A/Beijing/22/2019
MN853432,4,1701,Dec-18,A/Beijing/48/2018
MN853434,4,1701,Dec-18,A/Beijing/51/2018
MN853438,4,1701,Dec-18,A/Beijing/58/2018
MN229919,4,1752,4/21/2019,A/Georgia/31/2019
MN250971,4,1777,11/28/2011,A/MUWRP-Uganda/350/2011
MN538769,4,1701,1/2/2018,A/British Columbia/001/2018
MN538771,4,1701,2/14/2018,A/British Columbia/063/2018
MN538773,4,1701,2/21/2018,A/British Columbia/065/2018
MN538822,4,1701,2/23/2018,A/Alberta/047/2018
MN423062,4,1752,1/17/2019,A/Minnesota/46/2019
MN423038,4,1752,2/20/2019,A/Massachusetts/33/2019
MN229935,4,1752,5/19/2019,A/Hawaii/39/2019
MN538862,4,1701,1/31/2018,A/Ontario/075/2018
MN423043,4,1752,7/3/2019,A/Michigan/389/2019
MN229943,4,1753,5/22/2019,A/Hawaii/40/2019
MN229991,4,1752,4/17/2019,A/New Jersey/30/2019
MK635580,4,1701,12/20/2018,A/Colorado/7679/2018
MN230093,4,1752,5/1/2019,A/Virginia/36/2019
MN250979,4,1777,9/1/2011,A/MUWRP-Uganda/346/2011
MN371753,4,1752,6/17/2019,A/Florida/76/2019
MN422948,4,1752,1/2/2019,A/West Virginia/02/2019
MN245951,4,1701,5/15/2019,A/Nebraska/9822/2019
MK635591,4,1701,12/28/2018,A/Florida/7697/2018
MN250899,4,1779,4/21/2013,A/MUWRP-Uganda/373/2013
MN318906,4,1752,6/7/2019,A/Michigan/385/2019
MN552923,4,1752,7/31/2019,A/Ohio/27/2019
MN251005,4,1777,1/25/2011,A/MUWRP-Uganda/344/2011
MN230071,4,1752,5/12/2019,A/Texas/345/2019
MN245903,4,1701,5/29/2019,A/Colorado/9816/2019
MN538806,4,1701,3/11/2018,A/Quebec/195/2018
MN538810,4,1701,1/11/2018,A/Quebec/024/2018
MN826617,4,1701,9/18/2018,A/Gwangju/1457/2018
MN819656,4,1753,10/9/2019,A/Florida/111/2019
MN819787,4,1752,10/26/2019,A/Utah/50/2019
MN948347,4,1752,11/20/2019,A/Texas/397/2019
MN552755,4,1752,8/2/2019,A/California/163/2019
MN552867,4,1753,7/19/2019,A/Michigan/432/2019
MN947925,4,1752,9/15/2019,A/Massachusetts/36/2019
MN947996,4,1752,10/29/2019,A/New Hampshire/32/2019
MN947937,4,1752,9/15/2019,A/Massachusetts/37/2019
MN948358,4,1752,10/12/2019,A/Utah/47/2019
MN976124,4,1752,11/10/2019,A/Delaware/50/2019
MN382310,4,1777,2/13/2014,A/Singapore/G2-22.1/2014
MN382322,4,1777,2/13/2014,A/Singapore/G2-20.1/2014
MG279490,4,1701,1/29/2014,A/Taiwan/00391/2014
MG279499,4,1701,1/4/2016,A/Taiwan/00043/2016
MN881282,4,1752,10/27/2019,A/California/187/2019
MN594974,4,1733,Jan-19,A/Wuhan/505/2019
MN594982,4,1726,Feb-18,A/Wuhan/763/2018
MG279488,4,1701,1/15/2014,A/Taiwan/00201/2014
MT015418,4,1752,12/5/2019,A/Moscow/227/2019
MT015434,4,1752,12/17/2019,A/Moscow/232/2019
MN596857,4,1752,9/30/2018,A/Maine/38/2018
MN948171,4,1752,11/4/2019,A/Colorado/40/2019
MK080184,4,1701,3/6/2015,A/Delhi/RGCB_D27/2015
MT034769,4,1752,11/29/2019,A/Delaware/53/2019
MN948115,4,1752,11/9/2019,A/California/196/2019
MN873820,4,1701,3/1/2019,A/California/NHRC_OID_BRD81310N/2019
MT035480,4,1752,12/6/2019,A/Oregon/29/2019
MT035097,4,1752,11/25/2019,A/Massachusetts/44/2019
MT034719,4,1752,12/6/2019,A/California/225/2019
MT034999,4,1752,11/29/2019,A/Kentucky/34/2019
MT056011,4,1752,10/8/2019,A/Iowa/49/2019
MT056019,4,1752,10/12/2019,A/Utah/46/2019
MT058543,4,1752,12/16/2019,A/New Hampshire/39/2019
MT167761,4,1752,12/16/2019,A/Kentucky/36/2019
MT167361,4,1751,1/9/2020,A/California/08/2020
MT167369,4,1752,1/12/2020,A/California/09/2020
MT167873,4,1752,12/8/2019,A/Michigan/462/2019
MT168256,4,1752,12/21/2019,A/Oregon/30/2019
MT167928,4,1752,1/6/2020,A/Mississippi/01/2020
MN977023,4,1752,11/28/2019,A/Utah/57/2019
MN976735,4,1752,11/1/2019,A/Nebraska/18/2019
MN976582,4,1752,11/19/2019,A/Kansas/28/2019
MT057855,4,1721,12/30/2019,A/Nevada/48/2019
MN508860,4,1701,2017,A/India/5733/2017
MN508858,4,1701,2017,A/India/625/2017
MT244156,4,1751,1/12/2020,A/California/12/2020
MT244663,4,1752,1/21/2020,A/Massachusetts/04/2020
MT244751,4,1752,1/17/2020,A/Nebraska/03/2020
MT244541,4,1752,1/28/2020,A/Iowa/10/2020
MT244855,4,1752,1/19/2020,A/New Jersey/05/2020
MT244983,4,1752,1/7/2020,A/Oregon/03/2020
MN055337,4,1778,2016,A/Santiago/p013d1/2016
MN948371,4,1752,10/16/2019,A/West Virginia/39/2019
MT244767,4,1752,1/3/2020,A/Nevada/03/2020
MN948037,4,1752,10/29/2019,A/Virginia/38/2019
MT168168,4,1752,1/13/2020,A/North Dakota/02/2020
MN976824,4,1752,11/12/2019,A/New York/52/2019
MT035279,4,1752,11/22/2019,A/Nebraska/21/2019
MT058449,4,1752,12/14/2019,A/Montana/64/2019
MT034559,4,1752,12/9/2019,A/Kansas/30/2019
MN976275,4,1752,11/19/2019,A/California/211/2019
MT034714,4,1752,11/27/2019,A/California/224/2019
MT245096,4,1752,2/3/2020,A/South Dakota/06/2020
MT058514,4,1752,11/20/2019,A/New Hampshire/34/2019
MN948139,4,1754,11/3/2019,A/California/201/2019
MT035241,4,1752,12/10/2019,A/Missouri/28/2019
MT058637,4,1752,12/29/2019,A/North Dakota/38/2019
MN976346,4,1752,11/28/2019,A/Colorado/45/2019
MN976832,4,1752,11/14/2019,A/New York/53/2019
MT105525,4,1752,5/3/2019,A/Iowa/33/2019
MT167569,4,1752,10/8/2019,A/Georgia/38/2019
MN976997,4,1752,10/12/2019,A/Utah/46/2019
MT058087,4,1752,12/29/2019,A/Colorado/53/2019
MT035033,4,1753,11/20/2019,A/Louisiana/57/2019
MT058255,4,1752,12/17/2019,A/Georgia/34/2019
MT245230,4,1752,1/9/2020,A/Washington/11/2020
MT105847,4,1752,12/1/2019,A/Virginia/46/2019
MT058223,4,1752,12/1/2019,A/Florida/137/2019
MT058231,4,1752,12/2/2019,A/Florida/138/2019
MT168531,4,1750,12/25/2019,A/Washington/670/2019
MT106035,4,1752,12/21/2019,A/West Virginia/43/2019
MT055993,4,1752,9/19/2019,A/Hawaii/66/2019
MK080173,4,1701,6/16/2010,A/Kerala/RGCB_C990/2010
MK080175,4,1701,6/16/2010,A/Kerala/RGCB_C998/2010
MT244895,4,1752,1/10/2020,A/New York/08/2020
MN976979,4,1752,11/3/2019,A/Texas/401/2019
MK080177,4,1701,1/27/2015,A/Kerala/RGCB_589/2015
MT035551,4,1752,11/20/2019,A/Tennessee/78/2019
MT331131,4,1752,2/20/2020,A/Mississippi/13/2020
MT331280,4,1752,2/18/2020,A/New York/27/2020
MT330567,4,1752,2/25/2020,A/Alabama/08/2020
MT330713,4,1752,2/6/2020,A/California/36/2020
MT331064,4,1752,2/4/2020,A/Massachusetts/08/2020
MT330791,4,1752,2/18/2020,A/Connecticut/11/2020
MT331493,4,1752,1/30/2020,A/Washington/16/2020
MT244798,4,1752,1/28/2020,A/Nevada/08/2020
MH329174,4,1701,1/17/2011,A/Taiwan/90048/2011
MH329176,4,1701,2/8/2011,A/Taiwan/90208/2011
MH329128,4,1701,4/4/2016,A/Taiwan/01481/2016
MT244127,4,1752,1/17/2020,A/Arkansas/07/2020
MT244815,4,1752,1/8/2020,A/New Hampshire/01/2020
MT303696,4,1752,2/10/2020,A/Ohio/08/2020
MH329155,4,1701,10/26/2015,A/Taiwan/03467/2015
MH329160,4,1701,12/1/2015,A/Taiwan/03938/2015
MH329169,4,1701,4/30/2016,A/Taiwan/50374/2016
MT465989,4,1752,12/19/2019,A/Wisconsin/588/2019
MH329140,4,1701,7/9/2013,A/Taiwan/01864/2013
MH329067,4,1701,1/10/2011,A/Taiwan/00080/2011
MH329071,4,1701,1/17/2013,A/Taiwan/00160/2013
MH329145,4,1701,10/21/2013,A/Taiwan/02642/2013
MT303166,4,1752,2/4/2020,A/Pennsylvania/08/2020
MT331101,4,1752,2/1/2020,A/Michigan/19/2020
MT303368,4,1752,1/19/2020,A/Illinois/04/2020
MT303296,4,1752,1/22/2020,A/California/22/2020
MT303304,4,1752,1/28/2020,A/California/23/2020
MT303776,4,1752,2/3/2020,A/Utah/09/2020
MT331328,4,1752,2/13/2020,A/Oregon/09/2020
MT331392,4,1752,2/20/2020,A/Tennessee/25/2020
MT330808,4,1752,1/20/2020,A/District Of Columbia/06/2020
MT330975,4,1752,2/14/2020,A/Iowa/19/2020
MT331144,4,1752,1/30/2020,A/Missouri/05/2020
MT423013,4,1701,Jan-18,A/USA/P10_HA/2018
MT245047,4,1752,1/8/2020,A/Rhode Island/05/2020
MN508838,4,1701,2018,A/India/7044/2018
MN508841,4,1701,2018,A/India/7251/2018
MN508843,4,1701,2018,A/India/7347/2018
MN508849,4,1701,2017,A/India/5943/2017
MN508851,4,1701,2017,A/India/5933/2017
MT245293,4,1752,1/16/2020,A/Wyoming/01/2020
MT244959,4,1752,1/19/2020,A/Ohio/04/2020
MT330592,4,1752,2/3/2020,A/Alaska/03/2020
MT330600,4,1752,2/17/2020,A/Arizona/05/2020
MT330538,4,1752,2/18/2020,A/Delaware/14/2020
MT466344,4,1752,3/12/2020,A/Oregon/14/2020
MN508852,4,1701,2017,A/India/6247/2017
MN508854,4,1701,2017,A/India/728/2017
MT244219,4,1752,1/2/2020,A/Colorado/02/2020
MT330970,4,1752,2/12/2020,A/Iowa/16/2020
MT244903,4,1752,1/20/2020,A/New York/12/2020
MT245279,4,1752,1/12/2020,A/Wisconsin/29/2020
MT244042,4,1752,1/16/2020,A/North Carolina/03/2020
MT331592,4,1752,2/24/2020,A/Wyoming/07/2020
MT303328,4,1752,2/3/2020,A/Delaware/09/2020
MH329081,4,1701,2/2/2013,A/Taiwan/00325/2013
MT331383,4,1752,2/14/2020,A/Tennessee/24/2020
MT331464,4,1752,2/11/2020,A/Utah/10/2020
MK920209,4,1701,10/20/2018,A/India/Che-1851809/2018
MT466256,4,1752,2/28/2020,A/Maryland/17/2020
MT466227,4,1752,2/6/2020,A/Iowa/14/2020
MT466192,4,1752,3/8/2020,A/Illinois/13/2020
MT375786,4,1752,3/3/2020,A/Texas/40/2020
MT466203,4,1752,1/29/2020,A/Indiana/02/2020
MT419526,4,1752,3/2/2020,A/New Jersey/15/2020
MH329090,4,1701,2/15/2013,A/Taiwan/00444/2013
MT419721,4,1752,2/24/2020,A/West Virginia/08/2020
MT466291,4,1752,2/6/2020,A/Mississippi/10/2020
MT419633,4,1752,3/1/2020,A/North Dakota/09/2020
MT466112,4,1752,3/12/2020,A/Arizona/14/2020
MT419741,4,1752,3/1/2020,A/Wisconsin/47/2020
MT375698,4,1752,2/22/2020,A/California/42/2020
MH329097,4,1701,2/16/2011,A/Taiwan/00582/2011
MH329101,4,1701,2/18/2016,A/Taiwan/00702/2016
MH329103,4,1701,2/24/2014,A/Taiwan/00715/2014
MH329105,4,1701,2/26/2014,A/Taiwan/00763/2014
MH329107,4,1701,2/29/2012,A/Taiwan/00798/2012
MH329109,4,1701,3/2/2012,A/Taiwan/00819/2012
MT375762,4,1752,2/19/2020,A/Oregon/11/2020
MT419665,4,1752,3/3/2020,A/Texas/41/2020
MT466088,4,1752,3/10/2020,A/North Carolina/08/2020
MT330763,4,1752,2/10/2020,A/Colorado/08/2020
MT244600,4,1752,1/22/2020,A/Maine/05/2020
MT331244,4,1752,2/10/2020,A/New Mexico/05/2020
MT330648,4,1752,2/20/2020,A/Arkansas/16/2020
MH329117,4,1701,3/5/2016,A/Taiwan/01016/2016
MH329119,4,1701,3/8/2016,A/Taiwan/01052/2016
MT244945,4,1752,1/29/2020,A/North Dakota/06/2020
MT303448,4,1752,1/16/2020,A/Louisiana/05/2020
MT331248,4,1752,2/10/2020,A/New Mexico/06/2020
CY091678,4,1743,12/31/2010,A/Singapore/GP4682/2010
KC881972,4,1701,2/18/2011,A/Minnesota/03/2011
KC881643,4,1701,1/15/2011,A/Wisconsin/16/2011
KC020364,4,1701,6/1/2011,A/Cambodia/V0608350/2011
KC020366,4,1701,8/24/2011,A/Cambodia/V0902314/2011
CY096354,4,1734,8/18/2010,A/Bangkok/INS489/2010(H1N1)
JN187145,4,1701,1/17/2011,A/Taiwan/5506/2011
JN187139,4,1701,8/11/2010,A/Taiwan/3994/2010
JN381279,4,1701,Sep-10,A/Taiwan/90149/2010
JN381307,4,1701,Jan-11,A/Taiwan/90048/2011
JN381274,4,1701,Aug-10,A/Taiwan/90116/2010
CY098122,4,1734,8/18/2010,A/Bangkok/INS487/2010(H1N1)
CY103843,4,1701,3/11/2011,A/Novosibirsk/105d/2011
CY065067,4,1734,1/2/2010,A/New York/7420/2010(H1N1)
KC781195,4,1701,7/9/2010,A/California/11/2010
KC780315,4,1701,2/1/2010,A/Massachusetts/01/2010
KC780947,4,1701,1/13/2010,A/Texas/01/2010
JQ365025,4,1701,1/17/2011,A/Hangzhou/B30/2011
JQ365017,4,1701,1/18/2011,A/Hangzhou/A30/2011
KC513480,4,1740,4/3/2012,A/Arizona/M15/2012
KC781210,4,1701,3/12/2010,A/Wisconsin/03/2010
KC780583,4,1701,1/21/2010,A/Virginia/01/2010
JF929766,4,1701,1/30/2011,A/Guangdong/010/2011
KC881707,4,1701,4/13/2011,A/New York/09/2011
HQ595290,4,1701,3/27/2010,A/Sao Paulo/22205/2010
HQ595292,4,1701,5/3/2010,A/Sao Paulo/29269/2010
CY097797,4,1701,12/26/2010,A/District of Columbia/WRAIR0303/2010
HQ908440,4,1778,1/10/2011,A/Jiangsu/ALS1/2011
CY120946,4,1777,2/25/2011,A/Guangdong/47/2011
CY120950,4,1777,2/22/2011,A/Guangdong/67/2011
JX309353,4,1777,4/5/2010,A/Singapore/GP1078/2010
JX309467,4,1777,5/10/2010,A/Singapore/GP2065/2010
JX309699,4,1777,7/19/2010,A/Singapore/TT418/2010
JX309065,4,1777,1/27/2010,A/Singapore/GP489/2010(H1N1)
KC881860,4,1701,9/7/2010,A/Oregon/02/2010
KC881658,4,1701,3/23/2011,A/Colorado/04/2011
KC842178,4,1701,3/7/2011,A/Hormozgan/5896/2011
